code,name,signal_date,ret5,ret20,ret60,ret120,vol20,vol60,dd120,tsmom,rsi,adv20,amount_trend,last_close,momentum_score,risk_score,liquidity_flow_score,quality_score,growth_score,valuation_score,score,rank
600039,四川路桥,2026-07-02,0.03499999999999992,0.01346389228886169,-0.13750000000000007,-0.15510204081632661,0.20743868901443818,0.321273502958927,-0.26086956521739096,0,47.49999999999997,142494526.8,-0.4143872782191803,8.28,0.5356481481481481,0.7935185185185185,0.022685185185185183,0.5,0.5,0.5,0.5052083333333333,56
605117,德业股份,2026-07-02,-0.046919049536850554,-0.17922483308766146,0.08904739990796129,0.5334521302446136,0.6195665991611234,0.6068669839636006,-0.22663398692810474,0,43.06909707503179,2176879275.45,-0.04606839370466176,94.66,0.512962962962963,0.4629629629629629,0.5569444444444445,0.5,0.5,0.5,0.5033796296296297,57
300832,新产业,2026-07-02,0.03804603100046977,-0.006741573033707815,-0.07434554973821983,-0.21436189121933868,0.32701074385261875,0.37463089364924373,-0.31907250163291956,0,52.65643447461632,278931151.25,-0.0424962977465857,44.2,0.5333333333333333,0.6245370370370369,0.24953703703703703,0.5,0.5,0.5,0.5019675925925926,58
300760,迈瑞医疗,2026-07-02,0.007527504342790925,-0.03727782004287994,-0.13405909797822713,-0.2933292720073104,0.34146082277129514,0.3039498556140855,-0.34995875988549735,0,40.90047393364927,1391790255.95,-0.03346824858563102,139.2,0.4296296296296296,0.6222222222222222,0.5055555555555555,0.5,0.5,0.5,0.5012962962962962,59
601117,中国化学,2026-07-02,-0.06374999999999997,-0.02473958333333326,-0.15462753950338592,-0.00925925925925919,0.587547780650552,0.3918569476618957,-0.289940828402367,0,52.032520325203244,1028465927.9,0.14851155683718242,7.49,0.43564814814814823,0.5407407407407407,0.6097222222222223,0.5,0.5,0.5,0.5009953703703703,60
300014,亿纬锂能,2026-07-02,-0.08292171830564288,-0.027151476659256768,-0.023430028689831017,-0.10410878783447863,0.7750621352164602,0.5731676900829232,-0.27829436769394245,0,59.69211435752434,5320448585.3,0.023139195194202822,61.27,0.47962962962962963,0.3523148148148148,0.7532407407407408,0.5,0.5,0.5,0.4980787037037037,61
601825,沪农商行,2026-07-02,-0.04177215189873418,-0.11358313817330201,-0.1616832779623476,-0.15134529147982057,0.2831182944185391,0.23197174158657202,-0.18052516411378605,0,20.00000000000003,198868345.1,0.04748243707508348,7.57,0.33287037037037037,0.8907407407407406,0.3106481481481482,0.5,0.5,0.5,0.4978935185185185,62
601689,拓普集团,2026-07-02,0.00781388740898592,-0.09388471978285173,-0.0259182972880192,-0.20584942625244884,0.6006688304844687,0.5113106699765496,-0.36821144098479275,0,38.864838864838866,2897621375.7,0.05556177323531997,56.75,0.48657407407407416,0.3379629629629629,0.7194444444444446,0.5,0.5,0.5,0.4942824074074075,63
002837,英维克,2026-07-02,-0.17921600183929176,0.04508196721311486,0.12352478363493336,-0.1493924231593995,0.7557465802274974,0.7321154597952867,-0.3182013769363166,0,54.86523526724533,5152722769.2,-0.029870100337563654,71.4,0.5597222222222222,0.22453703703703706,0.7023148148148148,0.5,0.5,0.5,0.4938425925925926,64
000630,铜陵有色,2026-07-02,-0.07035928143712566,-0.11538461538461531,0.07253886010362698,0.0913884007029877,0.8042345774964368,0.6250500308727808,-0.39144736842105265,0,46.75675675675675,4045594899.2,0.41445645612546045,6.21,0.512962962962963,0.17546296296296293,0.876851851851852,0.5,0.5,0.5,0.4922453703703704,65
002602,世纪华通,2026-07-02,-0.0065502183406113135,-0.09121171770972036,-0.19230769230769218,-0.21955403087478553,0.39064183671913344,0.41506264454381114,-0.36444007858546135,0,37.636761487965,2396050972.05,0.14938193788048415,13.65,0.3462962962962963,0.5314814814814814,0.7513888888888889,0.5,0.5,0.5,0.49143518518518514,66
300999,金龙鱼,2026-07-02,0.007540846250523758,-0.0955246333207973,-0.14957567185289955,-0.1599720572825707,0.30934251560037734,0.25652725783082675,-0.26369104146881933,0,42.857142857142854,247675548.65,-0.0933202128408186,24.05,0.4189814814814815,0.7791666666666667,0.1851851851851852,0.5,0.5,0.5,0.49013888888888896,67
003816,中国广核,2026-07-02,-0.02777777777777779,-0.16485900216919747,-0.15384615384615374,0.007853403141361293,0.265445665439104,0.2845150846610341,-0.212678936605317,0,28.08988764044942,461780123.6,-0.23420329676857932,3.85,0.37222222222222223,0.8518518518518519,0.1814814814814815,0.5,0.5,0.5,0.48898148148148146,68
000708,中信特钢,2026-07-02,-0.03523238380809601,-0.060583941605839464,-0.1885245901639344,-0.17394094993581521,0.2352183969867774,0.256981411063628,-0.27803203661327147,0,29.831932773109273,222928237.0,0.0071399419604660785,12.87,0.35231481481481486,0.7888888888888889,0.2791666666666667,0.5,0.5,0.5,0.4843287037037037,69
601872,招商轮船,2026-07-02,-0.23472222222222217,0.09253139458030413,-0.1510015408320492,0.8125000000000002,0.9147404729545873,0.6482023490585677,-0.3065228052967145,0,57.311157311157324,2703818819.95,-0.04609665015016107,16.53,0.5583333333333333,0.2375,0.5833333333333334,0.5,0.5,0.5,0.4835416666666667,70
600482,中国动力,2026-07-02,-0.020858895705521463,-0.11798839458413912,-0.01053936763794161,0.5207241543592189,0.7426005186285766,0.6894547435637758,-0.2875059157595832,0,52.041573867854495,1537364945.1,-0.07407913929142995,31.92,0.5527777777777778,0.28842592592592586,0.47500000000000003,0.5,0.5,0.5,0.4789583333333333,71
601058,赛轮轮胎,2026-07-02,-0.02015113350125941,-0.05658852061438957,-0.11791383219954654,-0.26232616940581543,0.4991966197803855,0.3958928809660462,-0.30978260869565183,0,45.02923976608188,607925348.0,0.06561989453753592,11.67,0.3944444444444445,0.5504629629629629,0.46296296296296297,0.5,0.5,0.5,0.47747685185185185,72
603296,华勤技术,2026-07-02,-0.10748635300233944,-0.17314870559903672,0.09017304334021281,0.05955871007560565,0.7127298817069995,0.6244130824715189,-0.22238636363636355,0,42.330935251798564,1885359305.8,-0.07731355632936177,68.67,0.4546296296296296,0.42037037037037034,0.5013888888888889,0.5,0.5,0.5,0.47685185185185186,73
600066,宇通客车,2026-07-02,0.03537824614226581,-0.1620469083155649,-0.23710482529118138,-0.09147952443857332,0.5384114343629196,0.3659978848022423,-0.27787021630615627,0,39.87792472024417,756278929.65,0.09616240976476487,27.51,0.35231481481481486,0.5810185185185185,0.5092592592592593,0.5,0.5,0.5,0.4761574074074074,74
600372,中航机载,2026-07-02,-0.009165902841429818,-0.02436823104693142,-0.1594090202177293,-0.1785714285714285,0.268846291139864,0.26501270588954107,-0.3598300970873786,0,51.78571428571429,383901165.25,-0.16329791243725422,10.81,0.42453703703703705,0.6717592592592592,0.19027777777777777,0.5,0.5,0.5,0.4759259259259259,75
600188,兖矿能源,2026-07-02,-0.019262520638415048,-0.31382364266461293,-0.07954545454545447,0.3239227340267459,0.5198561822418797,0.5674088300648372,-0.3483681701503483,0,15.263157894736878,1454268659.3,0.08601290830104857,17.82,0.4287037037037037,0.37777777777777777,0.6189814814814816,0.5,0.5,0.5,0.47574074074074074,76
000408,藏格矿业,2026-07-02,-0.004279600570613384,-0.12640801001251578,-0.13667285095856518,-0.14007638290008628,0.558273703038074,0.46887057333219173,-0.27031953677889825,0,40.66165413533833,1148898566.75,-0.048831912762207,69.8,0.38981481481481484,0.5101851851851852,0.4467592592592593,0.5,0.5,0.5,0.46865740740740747,77
002558,巨人网络,2026-07-02,-0.0007212405337180261,0.0828448612739352,-0.18017751479289934,-0.3782813551716401,0.5326914471027578,0.4959610493025521,-0.5383100256056721,0,74.75609756097566,1825583657.0,0.04121072142058413,27.71,0.43148148148148147,0.3009259259259259,0.6037037037037037,0.5,0.5,0.5,0.46337962962962964,78
302132,中航成飞,2026-07-02,-0.01813471502590669,-0.05908639523336645,-0.14006958100136135,-0.2842754626715347,0.48615450729062815,0.36540439324942076,-0.35604847930482536,0,48.8799540493969,503848720.3,0.017245647635765637,56.85,0.3763888888888889,0.5291666666666667,0.3842592592592593,0.5,0.5,0.5,0.46189814814814817,79
600089,特变电工,2026-07-02,-0.05905172413793103,-0.16774685474647355,-0.16583874665647702,-0.03874944958168214,0.48831412000678015,0.41202835785949504,-0.3340451494813913,0,43.78378378378377,3276362101.05,-0.19785012679735903,21.83,0.3212962962962963,0.5203703703703703,0.5148148148148148,0.5,0.5,0.5,0.45986111111111116,80
601727,上海电气,2026-07-02,-0.024113475177305,-0.1335012594458439,-0.1324085750315258,-0.19058823529411761,0.34183340770009274,0.421156083385174,-0.2784810126582283,0,43.55828220858897,937594800.9,-0.3438463284898713,6.88,0.3472222222222222,0.6356481481481481,0.2550925925925926,0.5,0.5,0.5,0.457662037037037,81
603369,今世缘,2026-07-02,-0.01944894651539708,-0.14457405443619653,-0.0826383623957544,-0.28040440083259,0.3940063270838199,0.396506077165537,-0.3105553940098868,0,48.740740740740726,371648916.45,-0.009825738806304107,24.2,0.34305555555555556,0.5907407407407407,0.31666666666666665,0.5,0.5,0.5,0.4560416666666667,82
300803,指南针,2026-07-02,-0.1279764821166095,0.00044969083754908823,-0.09193877551020413,-0.33390718562874255,0.8562903937508463,0.5930705181513728,-0.47285935292930625,0,57.94196829195332,2875748919.8,0.22213343152734288,88.99,0.38611111111111107,0.14166666666666666,0.7976851851851852,0.5,0.5,0.5,0.4475462962962963,83
