code,name,signal_date,ret5,ret20,ret60,ret120,vol20,vol60,dd120,tsmom,rsi,adv20,amount_trend,last_close,momentum_score,risk_score,liquidity_flow_score,quality_score,growth_score,valuation_score,score,rank
600066,宇通客车,2026-07-01,0.05628517823639778,-0.15592203898050983,-0.1982341213329536,-0.0889967637540453,0.5364551567661314,0.36945719756549106,-0.27787021630615655,0,40.246406570841884,775795566.2,0.08685101724542443,28.15,0.3773148148148148,0.5810185185185185,0.49583333333333335,0.5,0.5,0.5,0.4810648148148148,71
302132,中航成飞,2026-07-01,0.009490940465918918,-0.03305785123966942,-0.12738663484486878,-0.24486898154124181,0.4766573756478274,0.3622241686832919,-0.35604847930482453,0,56.53477218225419,497425653.25,0.014131931465954928,58.5,0.45231481481481484,0.5259259259259259,0.38842592592592595,0.5,0.5,0.5,0.4808101851851852,72
601689,拓普集团,2026-07-01,-0.020962199312714924,-0.09498094027954262,-0.022306108442004202,-0.1953113966953821,0.6006785314821428,0.5112400568219815,-0.36821144098479325,0,36.087539079946396,2840482997.4,0.0467041331419753,56.98,0.44074074074074077,0.32870370370370366,0.7069444444444445,0.5,0.5,0.5,0.4801851851851852,73
300803,指南针,2026-07-01,-0.016323199347071937,0.07503623592373732,-0.038204488778054824,-0.2860422065901519,0.8060501235152727,0.5733613722803815,-0.47285935292930675,0,63.08418824295719,2823378745.5,0.2156963626961721,96.42,0.5064814814814814,0.15462962962962967,0.7967592592592593,0.5,0.5,0.5,0.4794907407407408,74
600039,四川路桥,2026-07-01,-0.0024752475247524774,-0.04952830188679247,-0.14799154334038056,-0.1899497487437185,0.22234993051222704,0.317361040264187,-0.26086956521739085,0,37.62376237623763,145686662.1,-0.404153679458655,8.06,0.4305555555555556,0.7907407407407406,0.022685185185185183,0.5,0.5,0.5,0.47851851851851845,75
000708,中信特钢,2026-07-01,-0.03915662650602403,-0.08464849354375892,-0.20498442367601255,-0.17994858611825193,0.23614459071123536,0.2563316189033907,-0.2780320366132721,0,33.200000000000045,225705320.85,0.021922835492808712,12.76,0.31759259259259265,0.7921296296296296,0.3,0.5,0.5,0.5,0.47821759259259256,76
600188,兖矿能源,2026-07-01,-0.039936102236421744,-0.2443419949706621,-0.051551814834297716,0.34251675353685784,0.6431749812881299,0.5682878872574478,-0.34836817015034827,0,14.910025706940914,1505652315.6,0.13329831129592162,18.03,0.4277777777777778,0.30787037037037035,0.6407407407407408,0.5,0.5,0.5,0.4671990740740741,77
002558,巨人网络,2026-07-01,0.11503371677905583,0.0967616074912212,-0.1837979094076655,-0.3853050513885852,0.5286656568931067,0.4964684796529741,-0.5383100256056725,0,73.41317365269464,1708984567.85,-0.014491182912070855,28.11,0.4736111111111111,0.28888888888888886,0.5351851851851852,0.5,0.5,0.5,0.46525462962962966,78
603369,今世缘,2026-07-01,0.004975124378109319,-0.13428571428571434,-0.07197549770290979,-0.28284023668639047,0.39864132831087923,0.39715374742491993,-0.31055539400988663,0,48.5967503692762,372749597.95,-0.000873433455280459,24.24,0.37592592592592594,0.5791666666666666,0.33333333333333337,0.5,0.5,0.5,0.4641898148148148,79
601727,上海电气,2026-07-01,-0.015449438202247201,-0.12265331664580736,-0.13563501849568427,-0.1820303383897317,0.3390609673590054,0.42183352256814055,-0.2784810126582272,0,43.827160493827165,947247627.5,-0.33738225578324643,7.01,0.36527777777777776,0.6412037037037036,0.2550925925925926,0.5,0.5,0.5,0.4630092592592593,80
600089,特变电工,2026-07-01,-0.05034129692832767,-0.14777947932618685,-0.16878267363704258,-0.051150895140664954,0.4886651598483971,0.41268552436596134,-0.3209273947528985,0,47.16713881019831,3335747965.9,-0.1879044760938281,22.26,0.3162037037037037,0.5208333333333333,0.5189814814814815,0.5,0.5,0.5,0.4590740740740741,81
601058,赛轮轮胎,2026-07-01,-0.009532062391681029,-0.08996815286624205,-0.1589403973509934,-0.29182156133828996,0.49313442354369624,0.39618232933898223,-0.3097826086956521,0,38.33333333333334,591336450.8,0.04232297470086377,11.43,0.33194444444444443,0.5444444444444445,0.43379629629629635,0.5,0.5,0.5,0.45803240740740747,82
000408,藏格矿业,2026-07-01,-0.06666666666666676,-0.13780918727915192,-0.15424610051993082,-0.18550309966618983,0.5514321313803108,0.46631506635426756,-0.2703195367788984,0,40.554383850557386,1133149151.8,-0.05846259970532919,68.32,0.28611111111111115,0.5106481481481481,0.45092592592592595,0.5,0.5,0.5,0.44321759259259264,83
